,TMD01,TMD02,TMD03,TMD04,TMD05,TMD06,TMD07,TMD08,TMD09,TMD10,TMD11,TMD12,TMD13,TMD14,TMD15,TMD16,TMD17,TMD18,TMD19,TMD20
1827,0.778404828,0.682323165,0.684644176,0.614782322,NA,0.792995528,0.762071017,NA,1.172990307,0.681374099,NA,0.787041241,0.749416023,0.829975199,NA,0.812156524,NA,0.821817279,NA,NA
1828,1.072272524,0.693828875,1.066823011,1.054450773,NA,0.85610892,0.877507363,NA,1.112083618,0.837634326,NA,0.967826466,1.059142209,1.12872794,NA,1.138973702,NA,0.975739592,NA,NA
1829,1.060953017,0.805059194,0.610458442,1.209650967,NA,0.935499694,1.097188223,NA,1.106316539,1.117813332,NA,1.120791379,0.969323027,1.294246901,NA,1.005678733,NA,1.329932861,NA,NA
1830,0.937184197,0.851173688,1.528864864,0.763171498,NA,0.84178716,0.940973963,NA,1.151430785,0.875009899,NA,0.914435411,0.785581229,0.804246163,NA,0.547798013,NA,1.102456606,NA,NA
1831,0.676297808,0.736631505,1.072332175,0.623112706,NA,0.511117839,0.797682876,NA,1.051173396,0.844210804,NA,0.673022838,0.597983348,0.633958951,NA,0.536767027,NA,0.665781894,NA,NA
1832,0.879045388,0.752860813,1.326463553,0.873196927,NA,0.844889364,1.412362445,NA,1.066438523,1.065087349,NA,1.212515503,0.976626775,0.922827764,NA,0.627131406,NA,1.268972219,NA,NA
1833,1.125551274,0.871451805,1.198114483,1.20954642,NA,1.25706991,1.272657899,NA,1.091026842,0.980481417,1.110283443,1.304874897,1.179057845,1.025090488,NA,0.729834697,NA,1.120158964,NA,NA
1834,0.844910371,0.79079486,0.724202805,0.950201051,NA,0.781457374,1.076936277,NA,1.006133067,0.802481303,0.746974307,0.896135849,0.858116609,0.787563574,NA,0.53580901,NA,1.006860001,NA,NA
1835,1.083053021,0.937175171,0.762022671,0.968962919,NA,1.022706893,1.252983648,NA,1.111037747,1.082504824,0.814794119,0.980986624,0.960688774,0.989828528,NA,0.255788441,NA,1.037713069,NA,NA
1836,1.153565463,0.803977996,1.0540033,0.765337793,NA,0.851059922,1.022866031,NA,0.870330296,0.786808505,1.027325142,0.877834759,0.865764995,0.927325185,NA,0.493211599,0.998506558,1.071547326,NA,NA
1837,1.495381813,0.485693574,1.546315832,0.835838846,NA,1.023157693,1.148769932,NA,0.863369529,1.159829456,1.419508592,1.393939977,1.222970781,1.23731512,NA,0.891677537,1.309731606,1.029340648,NA,NA
1838,1.350279674,0.536945432,1.484479263,1.064133995,NA,1.337754695,1.27768116,NA,0.922347573,1.412173801,1.373822302,1.577344259,1.647654823,1.255040449,NA,1.398816824,1.794543925,1.387479976,NA,NA
1839,1.924598691,1.046758361,2.056665339,1.717665891,NA,1.503753147,1.679247002,NA,1.275386309,2.065216458,1.52891479,2.420729913,2.107272195,1.734300229,NA,2.379949216,2.88083525,2.323721804,NA,NA
1840,0.852070937,0.808306168,1.111893585,1.002509324,NA,0.794005607,0.939144729,1.017401972,1.083673178,1.035441203,0.870683703,0.90405673,0.748624814,1.007810309,NA,0.889995177,0.740079528,0.84311938,NA,NA
1841,1.094958014,0.640572361,1.12224103,1.203068681,NA,1.576562638,1.267378444,1.381708356,1.110165114,1.325093041,1.040424663,1.175647049,1.211687442,1.205032696,NA,1.22219619,1.799945172,1.723910898,NA,NA
1842,0.828303701,0.395638683,0.653405721,0.877744403,NA,0.610498074,0.542372899,0.658159195,0.625168534,0.613651094,0.59991875,0.786776002,0.623536883,0.558122965,NA,0.711099928,0.90390891,0.806961867,NA,NA
1843,0.922922579,0.464169477,0.889322594,1.075436377,NA,1.18137751,0.920518932,1.211328421,0.480973792,0.797762849,1.11394246,1.066461092,0.821206121,0.748841761,NA,1.174148493,1.242047013,1.027106459,NA,NA
1844,0.912094109,0.960426365,0.645909785,1.145241717,NA,1.018869525,0.658945502,0.398258392,0.600738468,1.064810859,0.966559961,0.538038871,0.562503003,0.779235454,NA,1.132498705,0.835220024,0.401481065,NA,NA
1845,0.971872661,1.598929032,0.841176876,1.106175734,NA,1.011950011,0.613623039,0.577809586,0.552995516,1.169184341,1.02501557,0.861627721,1.473695594,0.916596761,NA,0.991332117,1.225431151,0.409644694,NA,NA
1846,0.865922861,2.381877802,1.173375561,1.229135791,NA,1.066083543,0.894467762,0.578419444,0.569576079,1.326396506,1.169086624,1.293003698,1.095754209,0.794704279,NA,1.182069395,1.141867027,0.429148515,NA,NA
1847,0.504642918,1.532219385,0.59307211,0.704758813,NA,0.529509163,0.397295264,0.337294795,0.334332284,0.626620305,0.919112897,0.909058036,0.454521396,0.895496391,NA,0.284255154,0.14864399,0.195055907,NA,NA
1848,0.638145585,1.404326472,0.69405851,0.676267482,NA,0.66130437,0.515525558,0.557336939,0.34234167,0.7310935,0.992165309,0.831498095,0.62571407,0.708406178,NA,0.552406397,0.350286796,0.488889402,NA,NA
1849,0.542832803,1.469326018,0.511095853,0.302584493,NA,0.313575196,0.503266483,0.431049061,0.254279453,0.363053525,0.819706684,0.43065914,0.461812395,0.468097876,NA,0.357372762,0.219427027,0.216560176,NA,NA
1850,0.635294716,1.387634411,0.53054269,0.451234769,NA,0.356073727,0.532945256,0.630250317,0.313985502,0.413427304,0.696832731,0.525614555,0.622233382,0.44698929,NA,0.434990089,0.235671506,0.131827405,NA,NA
1851,0.925794646,1.318791164,0.965835933,0.644719041,NA,0.869812915,0.644956469,0.869769557,0.626320996,0.559870896,0.561268625,0.529207123,0.688653776,0.588407183,NA,0.641316981,0.305407382,0.283563759,NA,NA
1852,0.716122948,1.132991149,0.6011096,0.595581976,NA,0.791154894,0.63414244,0.814394605,0.992764325,0.619939851,0.551530807,0.680088376,0.390534327,0.538840272,NA,0.754294863,0.409297173,0.316824759,NA,NA
1853,0.792507863,0.919853209,0.834824984,0.611877991,NA,1.048465456,0.63656809,0.91527588,0.988958602,0.955289815,0.656326195,0.705049176,0.718416412,0.581755359,NA,0.896163993,0.387644427,0.447847519,NA,NA
1854,0.834781212,0.410927834,0.794378111,0.835389828,NA,0.955413414,0.741748238,0.97240964,1.000644764,0.844279131,0.744621237,0.59338208,0.814779728,0.746536298,NA,0.875821806,0.592952318,0.513879219,NA,NA
1855,0.898756663,0.507920709,0.949013012,1.054841112,NA,1.640822735,0.937640113,1.092383743,1.229733249,1.049542944,1.285928359,0.558530568,0.849402289,0.937406563,NA,1.053031097,0.724709989,1.000844891,NA,NA
1856,0.910056152,0.55695857,0.914078638,1.085905825,NA,1.731993187,1.087078016,1.022422798,1.208040626,0.799118593,1.574904848,0.672555581,1.163617156,1.113608188,NA,1.262414004,0.733868377,0.823664556,NA,NA
1857,1.179339535,1.069850563,1.259673824,1.509922739,NA,1.822537437,0.963472362,1.344652526,1.127343849,1.201473073,1.043247869,1.211982498,1.172184638,1.387505583,NA,1.434801873,1.063172466,1.043843299,NA,NA
1858,1.122798329,1.150335803,1.219609326,1.627103792,NA,1.629197717,1.172446786,1.358025169,0.913263447,1.334688433,1.155660735,0.933551487,1.235517589,1.699348605,NA,0.948404076,1.451421049,1.023950787,NA,NA
1859,0.879952147,1.091371613,1.045991485,1.147039078,NA,1.240705748,0.758741063,1.315227187,1.060642696,1.127806792,0.732527554,0.965395219,1.052742993,0.895297607,NA,1.14754582,0.840950723,0.787097063,NA,NA
1860,1.187292117,1.30386546,1.44620179,1.454344446,NA,1.543770437,1.316373179,1.761410461,1.308786608,1.166650537,1.154519921,0.865989168,0.750495789,1.839389339,NA,1.449102617,0.961410636,1.227821682,NA,NA
1861,1.161025615,1.288248007,1.21862901,1.922576255,NA,1.495072653,1.319658247,1.412031969,1.322935767,1.163763658,0.88108821,1.342082982,1.213171054,1.478658983,NA,1.233375965,0.885566629,1.255387709,NA,NA
1862,1.370230726,0.856847453,0.978311279,1.544577829,NA,1.113087586,1.292071625,1.259713943,0.917055602,0.780059455,0.880124535,0.776157448,0.868675338,1.090693273,NA,0.829989126,1.161295623,0.733177701,NA,NA
1863,1.294392079,1.120975119,1.261214759,1.971492219,NA,0.914537527,1.123420091,1.53637343,1.245387174,1.22845058,0.975906559,1.120275619,1.290933596,1.178113763,NA,1.193437747,1.273035229,0.944352114,NA,NA
1864,1.313183635,0.853194255,1.158015707,0.911789126,NA,1.021290604,1.258988597,1.437042057,1.072804417,1.064658219,1.073100617,1.037698258,0.737281285,1.521550475,NA,1.1577428,0.745279277,0.866040508,NA,NA
1865,0.928119227,0.980229748,0.966804038,0.859508574,NA,0.934788128,1.334711812,1.394721781,1.209567454,1.285244328,0.857173542,1.007258575,1.359224486,1.335906608,NA,1.159766169,0.843647426,0.990374724,NA,NA
1866,1.127638234,1.05643431,1.196190981,1.169271212,NA,1.095450437,1.315519866,1.414188861,1.36833905,1.096854583,1.093537633,1.112529039,2.359450854,1.464998019,NA,1.090120637,1.197169355,1.064887024,NA,NA
1867,1.303638484,0.900597426,0.835443868,0.637656176,NA,0.77745176,1.100771837,1.226701756,1.129452717,0.819824508,0.866380426,0.764231186,1.249895939,1.398194155,NA,0.788284865,0.988152979,0.817404475,NA,NA
1868,1.325557995,1.060744667,1.146124269,0.695685379,NA,0.855890216,1.403069127,1.445621336,1.419928697,1.022682563,1.150681237,0.870563639,1.33394124,1.578430962,NA,1.707999084,1.33139411,0.863109072,NA,NA
1869,0.943275279,0.945252719,0.738190511,0.756716229,NA,0.460050367,0.837590858,1.025899527,1.123311592,0.61633521,0.762267234,0.763614583,0.990638992,0.802522121,NA,0.703612057,0.964791775,0.571932364,NA,NA
1870,0.760964207,0.962321276,0.880722196,0.835223577,NA,0.66028315,1.028459579,1.083739014,1.053633248,0.925008823,0.784577157,0.956568344,1.024973017,1.030134952,NA,0.951387866,1.054599071,0.816724741,NA,NA
1871,0.601681248,0.674328365,0.566569645,0.643206469,NA,0.375707961,0.788169464,0.872108559,0.773020125,0.526533252,0.57660411,0.556793416,0.62146868,0.613630887,NA,0.600060753,0.542599454,0.534295374,NA,NA
1872,0.530269066,0.724711657,0.723588416,0.496834414,NA,0.401421798,0.69221969,0.516597961,0.7053178,0.368708382,0.871810371,0.503091443,0.495716415,0.622070351,NA,0.526022493,0.508151082,0.524860102,NA,NA
1873,0.657829829,0.786599191,1.057150218,0.628498684,NA,0.605588967,0.822059467,1.005918812,0.670141262,0.432954279,1.556849372,0.624142349,0.643966018,0.753981338,NA,0.747465185,0.683838539,0.753013356,NA,NA
1874,0.632121984,0.749543303,1.119245581,0.613581926,NA,0.734605951,0.901538491,1.318969366,0.921725993,0.409167343,1.135051633,0.762033006,0.638818401,0.605463909,NA,1.277440158,0.552037955,0.804528099,NA,NA
1875,0.690576611,0.843423857,1.131907326,0.741349141,NA,0.644975962,0.800890601,1.226414717,1.031362099,0.749559409,1.289237988,0.794810663,0.633536256,0.857217457,NA,1.203096959,0.982858263,0.90959982,NA,NA
1876,0.655518732,0.773754773,1.113646962,0.759348621,NA,0.838057454,0.922018271,1.133544679,0.975203438,0.885352412,1.150077803,0.7586539,0.005982126,0.827284068,NA,0.908999175,0.891384767,1.198863335,NA,NA
1877,0.945418514,1.386756908,1.411121771,1.15389864,NA,1.328414836,1.231538539,1.285879696,1.263263978,1.304178336,1.450173712,1.066527389,0.800604207,1.041963258,NA,0.943283602,1.938121765,1.538406263,NA,NA
1878,0.967674538,1.122294676,1.273911339,1.097777298,NA,1.204539915,1.131635835,0.998807436,1.11074608,1.203939551,1.393266553,1.046977634,0.911145279,0.896899508,NA,0.731112838,1.376199561,1.226611058,NA,NA
1879,1.1401306,1.211092542,1.688903932,1.335202233,NA,1.436458082,1.281122904,1.27460735,1.264032492,1.472750561,1.141561431,1.440436137,0.992721526,1.052826106,1.394281785,1.149369205,1.782274515,1.592432899,NA,NA
1880,0.833980231,0.983599402,1.235021362,0.956710151,NA,1.223671311,1.084562994,1.160387482,1.02671979,1.056563949,0.880862603,1.05990729,0.721373201,0.632110472,1.020373254,1.108364216,1.570965938,1.464749335,NA,NA
1881,1.215148305,1.123616833,1.429287185,1.488348968,NA,1.453040842,1.342164457,1.232547211,0.934721002,1.326062352,1.104861449,1.381132907,1.309729468,1.081265466,1.267787029,1.205503916,1.544071187,1.610739303,NA,NA
1882,0.847748244,1.046425011,1.226811495,1.337424761,NA,1.173071239,1.148692588,1.090141286,1.158373011,1.379207434,0.997724033,1.5309307,0.95888792,1.187486556,0.973682922,1.610602493,1.747701319,1.144907701,NA,NA
1883,0.670918972,0.862352639,0.86978645,0.92738353,NA,0.977809809,1.15919711,0.853485297,1.035816153,0.98757173,0.865662428,0.927563163,0.675006855,0.937295818,0.655230438,0.763365379,0.961545791,0.869633851,NA,NA
1884,0.573612742,0.889515765,0.68684614,0.751534565,NA,0.627700419,1.047556284,0.777751406,0.922592659,0.517683516,0.934587081,0.827666781,0.471811101,0.812962255,0.664809651,0.336961055,0.451863714,0.710317579,NA,NA
1885,1.487891301,1.638559622,1.37322351,1.283227829,NA,1.379302942,1.479207772,1.501241792,1.240158665,1.225678073,1.392990759,1.684579169,1.351098618,1.665578631,1.637321329,1.131447212,1.370172232,1.187704963,NA,NA
1886,1.075110218,1.220632805,1.163506246,0.758909898,NA,0.808270934,1.212896476,1.095803443,1.221346507,1.147461751,1.053371608,1.304294842,0.950613346,0.821002371,1.098999744,0.977596391,0.630596549,1.026183945,NA,NA
1887,0.96554945,1.065042253,1.079731698,0.657954984,NA,0.854029456,1.139060948,1.138104315,1.023501133,0.765604801,1.098064914,0.518117077,0.724388208,0.661654059,1.028208475,0.844954427,0.613852376,1.139722421,NA,NA
1888,1.167271996,1.112117125,1.083697334,1.136667575,NA,1.120921348,1.195006506,1.220596018,1.042073553,1.122973871,1.409229234,0.945395814,0.938018122,0.964800235,1.245402369,1.11318863,0.938868737,1.426606666,NA,NA
1889,1.097567344,0.765495653,0.857002576,0.790925454,NA,1.017706918,0.964615732,0.911294748,0.945083582,1.092731897,0.902692212,1.272095077,1.201260113,1.019371988,0.809443503,0.849294229,0.969010673,1.14357445,NA,NA
1890,0.867315055,0.867999482,0.621861184,0.515287811,NA,0.494326926,0.945512064,0.447730639,0.88638905,0.773395822,0.779575287,0.545476212,0.845185719,1.24141625,0.612501595,0.39931665,0.637882159,0.66840303,NA,NA
1891,0.826582557,1.099536782,0.777076732,0.630881794,NA,0.674471945,0.905815467,0.393324678,0.865946789,0.97202445,0.803372342,0.854045831,0.913046912,1.021096697,0.798885249,0.688679827,0.574158156,0.961924497,NA,NA
1892,0.866537782,1.104588213,0.711188739,0.526521502,NA,0.617170307,0.661431693,0.25057874,0.755806019,0.855805277,0.701531292,0.821123701,0.838866884,0.739258302,0.534309134,0.560907673,0.654001489,0.951967856,NA,NA
1893,0.851271207,0.908885758,0.719638539,0.561584474,NA,0.692957597,0.6760995,0.252389577,0.721363502,0.785335844,0.439054672,0.870127991,0.87495178,0.769986733,0.679039522,0.575501681,0.768525427,0.97099868,NA,NA
1894,0.827618458,1.038538939,0.716711842,0.654168324,NA,0.618108702,0.717120966,0.206860099,0.811797608,0.712145652,0.537137537,0.94846453,0.801587303,0.991252583,0.721697995,0.681813499,0.952504739,0.903928127,NA,NA
1895,0.841001991,1.054438088,0.909928081,0.783273162,NA,0.681389696,0.653455146,0.345072723,0.85556183,0.867533722,0.731572055,1.023820462,0.88492991,0.924959666,0.583251321,0.551466248,0.865697621,0.844587481,NA,NA
1896,0.583585561,0.820467709,0.540324317,0.564290792,NA,0.511991627,0.591982687,0.347254294,0.756734128,0.562714549,0.602781109,0.754582102,0.628530684,0.598929567,0.559263384,0.488316815,0.454018873,0.586201098,NA,NA
1897,0.86071488,0.828701627,0.906568825,0.694461676,NA,0.593025789,0.687452569,0.505939321,0.638297386,0.467015746,1.043446582,0.556596719,0.714054947,0.780371734,1.147868588,0.449708092,0.602585033,0.822448172,NA,NA
1898,1.373214503,1.312539119,1.246662077,1.420402122,NA,1.052048249,0.908004826,0.654197489,0.981196831,0.926909292,1.381085099,1.322431688,1.173661725,0.945693402,1.194344913,1.002495512,0.992342322,1.254141862,NA,NA
1899,0.954530962,0.856396214,0.786767148,0.910486461,NA,1.189781481,0.984889284,0.718632933,0.851330138,0.842813522,1.173306422,1.097174075,0.918288308,0.962556387,0.880249114,1.073047221,0.781584956,1.536423638,NA,NA
1900,1.579715135,1.390364697,1.282325596,1.670795867,NA,1.803897364,1.2079832,1.248761859,1.210560477,1.294658694,1.498852781,1.499257013,1.537983222,1.512852225,1.447995934,1.657451144,1.488968229,1.627589451,NA,NA
1901,1.39696154,1.19321401,1.212643857,1.501565049,1.362041417,1.664166704,1.254164737,1.113393819,1.35586341,1.458863746,1.146856127,1.363294659,1.25460568,1.257855945,1.268677937,1.628609066,1.118995611,1.31277175,NA,NA
1902,1.360326506,1.15944036,1.171470647,1.317418164,1.00760708,1.65464411,1.094358559,1.097752063,1.267669551,1.349841697,1.366668192,1.256056451,1.041981822,1.02084345,1.518470899,1.831118319,1.04772808,1.147211433,NA,NA
1903,1.231170244,1.053562821,1.235201531,1.313507358,0.81213777,1.051217336,0.949092792,1.144096208,1.169758954,1.098858066,1.211534272,0.930803108,0.74758774,0.678667598,1.26212312,1.284649412,1.522768887,0.909872892,NA,NA
1904,1.224253028,1.076225922,1.077619224,1.695098891,1.035069631,1.224553933,1.233636691,1.398353632,1.268473913,1.392490604,1.239390805,1.718049542,1.370035673,1.212491616,1.19476684,1.595293939,1.316062872,1.183778623,NA,NA
1905,1.283080531,0.879178342,1.041680032,1.183467414,0.913105776,1.32290558,1.173151771,1.350034837,1.372835439,1.377524334,1.558381648,1.401964406,1.136094744,1.066956158,1.196977059,2.094027533,1.246609125,1.266336652,NA,NA
1906,1.152471163,0.790108158,1.059013032,1.102076839,0.939064163,1.217803687,1.165366591,1.439811355,1.118454265,1.525622725,1.14731558,1.258151478,1.11137774,0.908880474,1.081122509,1.880953652,1.585698693,1.071205865,NA,NA
1907,1.045351317,0.750992673,0.890676697,0.853417343,0.831923308,1.094808684,0.941676205,0.971885993,0.892167866,0.966304629,0.840501827,1.414422183,0.840599636,0.76801151,0.74360461,1.301286368,0.758862797,0.958486307,NA,NA
1908,1.361802108,1.065420603,1.27872804,1.244897259,1.103857315,1.415132816,1.409018032,1.154401127,1.145071942,1.311663116,1.136468191,1.85624681,1.227110205,0.98561084,1.311965531,2.028716431,1.314575685,1.2701037,1.602977833,NA
1909,1.335236867,0.969228892,1.177686896,1.427826724,0.915364131,1.352497055,1.191738574,1.039647027,0.962092982,1.625392959,1.158916155,1.567616679,1.21614991,1.295221171,1.3152783,1.628616945,1.338736399,1.377256488,1.344962142,NA
1910,1.042916585,1.108813705,1.172904278,1.147640012,0.827229537,1.061948913,0.895322569,0.823482192,0.961121352,1.385248379,0.87054767,1.487174064,1.139492996,1.142920741,0.875064709,1.036304176,0.954610067,0.998021575,0.804657523,NA
1911,1.158086665,0.916789104,1.040596218,0.864613675,0.815516534,0.958492753,0.845900517,0.903594719,1.177797834,0.986291148,0.896020479,1.24739727,1.104943302,0.87308649,0.893667632,0.993530311,0.649237988,0.914828212,0.883030459,NA
1912,1.294745391,0.932186837,1.181092878,1.064533129,1.017361438,1.317812839,1.013472941,0.93676921,1.107233593,1.081092948,0.824010372,1.168185391,1.081140946,0.947185701,1.529131493,0.851208354,1.462080196,1.156359505,1.064625027,NA
1913,1.836394239,1.194917338,1.48375898,1.626584357,1.379175675,1.626517178,1.512700206,1.272996833,1.366632991,1.556578414,1.293814886,1.675062171,1.846574541,1.587460858,1.764011272,1.302790975,1.868243524,1.445693496,2.109793189,NA
1914,1.625820363,1.587152462,1.494077711,1.42266875,1.272511347,1.707333789,1.380419323,1.230104902,1.2677417,2.012816023,1.252076169,1.403484289,1.584801865,1.422724071,1.276482965,1.345590945,1.760657698,1.771967195,1.663353647,NA
1915,1.632655866,1.173311969,1.407597777,1.465867013,1.007468483,1.488429297,1.285538373,1.063779734,1.135741028,1.663752978,1.324924213,1.29805526,1.810625895,1.334367959,1.210284111,1.4894369,1.618443971,1.458623674,1.392021081,NA
1916,1.791708583,1.706644453,1.318174508,1.646041731,1.521430658,1.434194227,1.567314281,1.212523367,1.285390057,1.70433042,1.018481294,1.338357694,1.997680982,1.634269276,1.365242779,1.48187387,2.196123745,1.394840076,1.005219508,NA
1917,1.017587153,1.450595733,0.925285843,1.19032087,1.20528058,1.0704087,1.078840901,1.060514682,1.232577842,1.267121894,0.899596937,1.045441784,1.593403615,1.044439634,0.93384804,1.00895663,1.040005105,0.987018599,1.196040126,NA
1918,0.670436253,0.961451985,0.513061815,0.651537731,0.74942438,0.644593375,0.60316892,0.759000075,0.891178218,0.734735647,0.591634902,0.350704775,0.475833269,0.534685163,0.73439029,0.483757247,0.564341384,0.589947543,0.578250681,NA
1919,0.648689991,1.075564487,0.725980282,0.912227428,0.926289756,0.916457988,0.83351266,0.758369409,0.97989088,0.815308201,0.693904089,0.701315318,1.098389118,0.937301492,0.700601678,0.534288225,0.875730882,0.893007145,0.612040738,NA
1920,0.619670375,0.867086671,0.558514871,0.739299854,0.806657558,0.841962289,0.632788104,0.733524576,0.943874329,0.816967561,0.527604882,0.563960425,0.875290583,0.858019149,0.626976939,0.51529142,0.786473924,0.940329821,0.835118478,NA
1921,0.672696746,0.891995223,0.537369288,0.796436683,0.956660545,0.772482044,0.775227733,0.687319352,0.938975184,0.771007998,0.505023056,0.654390353,0.919797154,0.768004464,0.591624212,0.407300505,0.876211303,0.969801436,0.87737546,NA
1922,0.559133712,0.873013844,0.504203389,0.714528769,0.702680451,0.569735679,0.472504106,0.598074954,0.646261203,0.519793686,0.459008475,0.420301182,0.725564543,0.620452636,0.463019743,0.352747365,0.604682716,0.541815417,0.554925241,NA
1923,0.575998892,0.658448676,0.638374742,0.787430023,1.138874496,0.900172957,0.801315471,0.769644688,0.911422614,0.702121595,0.769752382,0.742766319,1.124714049,0.89801838,0.9381688,0.614209081,0.792229527,0.986438171,1.039076185,NA
1924,0.680253688,0.975473847,0.81172807,0.953799629,1.049650509,0.994914776,0.822707189,0.831637297,0.754580466,0.976754622,1.039727787,0.815374095,0.951780433,0.946826867,1.010303488,0.8252851,0.933736274,0.974493622,0.932220073,NA
1925,0.689930778,0.775536165,0.994058099,1.271882367,1.054027596,0.814567011,1.031618446,1.007541711,0.783990644,1.124000993,0.958938515,0.918361481,0.762541085,1.183069172,0.907957332,0.891061074,0.99095002,1.047546033,1.411047813,NA
